timestamp,query,response,sources
2025-11-05T23:01:14.452Z,endpoint,"Could you clarify what you're looking for? Are you asking about:

- **W&B Training API endpoints** (for serverless RL training)?
- **Weave Service API endpoints** (for tracing and observability)?
- **Audit logging API endpoints** (for tracking user activity)?
- **SCIM API endpoints** (for user/team management)?

Each has different base URLs and purposes. Let me know which one you need!","[{""title"":""Automate user and team management"",""url"":""platform/hosting/iam/automate_iam""},{""title"":""Track user activity with audit logs"",""url"":""platform/hosting/monitoring-usage/audit-logging""},{""title"":""API Overview"",""url"":""training/api-reference""},{""title"":""Prerequisites"",""url"":""training/prerequisites""},{""title"":""Weave via Service API"",""url"":""weave/cookbooks/weave_via_service_api""},{""title"":""Agno"",""url"":""weave/guides/integrations/agno""},{""title"":""PydanticAI"",""url"":""weave/guides/integrations/pydantic_ai""},{""title"":""Track threads"",""url"":""weave/guides/tracking/threads""},{""title"":""Tracing Quickstart"",""url"":""weave/guides/tracking/tracing""},{""title"":""Service API overview"",""url"":""weave/reference/service-api""}]"
2025-11-05T23:01:14.452Z,change api endpoint,"To change the API endpoint for W&B, set the `base_url` parameter when initializing the API or use the `WANDB_BASE_URL` environment variable. 

For the Python API, pass `base_url` to `wandb.Api()`:
```python
api = wandb.Api(overrides={""base_url"": ""https://your-server-url""})
```

For `wandb.init()`, use the `--host` flag with `wandb login`:
```bash
wandb login --host=https://your-server-url
```

Or set the environment variable:
```bash
export WANDB_BASE_URL=https://your-server-url
```

Want to know more? These pages may help:
```suggestions
(Python API reference)[/models/ref/python/public-api/api]
(Support)[/models/support]
```","[{""title"":""API Overview"",""url"":""inference/api-reference""},{""title"":""Api"",""url"":""ko/models/ref/python/public-api/api""},{""title"":""Api"",""url"":""models/ref/python/public-api/api""},{""title"":""API Overview"",""url"":""training/api-reference""},{""title"":""Use your trained models"",""url"":""training/serverless-rl/use-trained-models""},{""title"":""Weave via Service API"",""url"":""weave/cookbooks/weave_via_service_api""},{""title"":""Agno"",""url"":""weave/guides/integrations/agno""},{""title"":""Google Agent Development Kit (ADK)"",""url"":""weave/guides/integrations/google_adk""},{""title"":""PydanticAI"",""url"":""weave/guides/integrations/pydantic_ai""},{""title"":""Send OpenTelemetry Traces to Weave"",""url"":""weave/guides/tracking/otel""},{""title"":""wandb サーバー start"",""url"":""ja/models/ref/cli/wandb-server/wandb-server-start""},{""title"":""Deploy W&B Platform On-premises"",""url"":""ko/platform/hosting/self-managed/bare-metal""},{""title"":""Configure SMTP"",""url"":""ko/platform/hosting/smtp""},{""title"":""wandb init"",""url"":""models/ref/cli/wandb-init""},{""title"":""wandb server start"",""url"":""models/ref/cli/wandb-server/wandb-server-start""},{""title"":""Support"",""url"":""models/support""},{""title"":""Configure SSO with LDAP"",""url"":""platform/hosting/iam/ldap""},{""title"":""Deploy W&B Platform On-premises"",""url"":""platform/hosting/self-managed/bare-metal""},{""title"":""Service API overview"",""url"":""weave/reference/service-api""}]"
2025-11-05T23:00:41.824Z,dataset,"I found information about datasets in W&B. **Datasets** in Weave are organized collections of examples used for evaluation and tracking. You can create them from lists of dictionaries, save them with automatic versioning, and use them to systematically test your LLM applications.

Key features:
- Create from Python lists/dicts or load from HuggingFace
- Automatic versioning when saved
- Use in evaluations to test models
- Visualize and explore in the UI

Want to learn more? These pages may help:
```suggestions
(Dataset quickstart)[/weave/guides/core-types/datasets]
(Tutorial: Create and track dataset artifacts)[/ko/models/artifacts/artifacts-walkthrough]
(Evaluations overview)[/weave/guides/core-types/evaluations]
```","[{""title"":""Tutorial: Create, track, and use a dataset artifact"",""url"":""ko/models/artifacts/artifacts-walkthrough""},{""title"":""OpenAI Fine-Tuning"",""url"":""models/integrations/openai-fine-tuning""},{""title"":""Keras"",""url"":""models/tutorials/keras""},{""title"":""3D brain tumor segmentation with MONAI"",""url"":""models/tutorials/monai_3d_segmentation""},{""title"":""HuggingFace Dataset Evaluations"",""url"":""weave/cookbooks/hf_dataset_evals""},{""title"":""Collect and track datasets"",""url"":""weave/guides/core-types/datasets""},{""title"":""Evaluations overview"",""url"":""weave/guides/core-types/evaluations""},{""title"":""Compare model performance using the Evaluation Playground"",""url"":""weave/guides/tools/evaluation_playground""},{""title"":""weave"",""url"":""weave/reference/python-sdk""},{""title"":""Class: Dataset<R>"",""url"":""weave/reference/typescript-sdk/classes/Dataset""}]"
2025-11-05T23:00:41.824Z,delete a dataset using API key,"To delete a dataset using the API, you'll need to use the **Weave Python SDK**. Datasets in Weave can be deleted through the UI or programmatically.

**To delete a Dataset programmatically:**

1. Navigate to your Weave project
2. Use the `Call.delete()` method or make a request to the `/calls/delete` endpoint

**Via HTTP API:**
```bash
curl -L 'https://trace.wandb.ai/calls/delete' \
-H 'Content-Type: application/json' \
-H 'Accept: application/json' \
-H 'Authorization: Bearer <your_api_key>' \
-d '{
    ""project_id"": ""string"",
    ""call_ids"": [""string""]
}'
```

Note: The documentation primarily covers deleting Datasets through the UI. For programmatic deletion, you may need to contact support for specific SDK methods.

Want to learn more? These pages may help:
```suggestions
(Delete a Dataset in UI)[/weave/guides/core-types/datasets]
(Delete a Call)[/weave/guides/tracking/tracing]
```","[{""title"":""アーティファクトを削除する"",""url"":""ja/models/artifacts/delete-artifacts""},{""title"":""Delete an artifact"",""url"":""models/artifacts/delete-artifacts""},{""title"":""Add wandb to any library"",""url"":""models/integrations/add-wandb-to-any-library""},{""title"":""User"",""url"":""models/ref/python/public-api/User""},{""title"":""Api"",""url"":""models/ref/python/public-api/api""},{""title"":""Delete registry"",""url"":""models/registry/delete_registry""},{""title"":""Collect and track datasets"",""url"":""weave/guides/core-types/datasets""},{""title"":""Tracing Quickstart"",""url"":""weave/guides/tracking/tracing""},{""title"":""weave_client"",""url"":""weave/reference/python-sdk/trace/weave_client""},{""title"":""remote_http_trace_server"",""url"":""weave/reference/python-sdk/trace_server_bindings/remote_http_trace_server""},{""title"":""ユーザーとチームの管理を自動化する"",""url"":""ja/platform/hosting/iam/automate_iam""},{""title"":""Metaflow"",""url"":""models/integrations/metaflow""},{""title"":""Python SDK 0.22.0"",""url"":""models/ref/python""},{""title"":""Public API overview"",""url"":""models/ref/python/public-api""},{""title"":""Automate user and team management"",""url"":""platform/hosting/iam/automate_iam""}]"
2025-11-05T23:00:41.824Z,is there a backup if i do this,"**No, there is no backup.** When you delete a Dataset in Weave, it is **permanently removed** and cannot be recovered. The documentation explicitly states that deleted artifacts ""can't be recovered, even if the run is restored later.""

Before deleting, ensure you have backups elsewhere if needed. Dataset deletion is irreversible.

Want to learn more? These pages may help:
```suggestions
(Delete a Dataset)[/weave/guides/core-types/datasets]
(Artifact data privacy and compliance)[/models/artifacts/data-privacy-and-compliance]
(Run deletion workflow)[/models/runs]
```","[{""title"":""QueuedRun"",""url"":""ko/models/ref/python/public-api/queuedrun""},{""title"":""Run"",""url"":""ko/models/ref/python/public-api/run""},{""title"":""File"",""url"":""models/ref/python/public-api/File""},{""title"":""Run"",""url"":""models/ref/python/public-api/Run""},{""title"":""Delete registry"",""url"":""models/registry/delete_registry""},{""title"":""Overview"",""url"":""models/runs""},{""title"":""Manage storage"",""url"":""platform/app/settings-page/storage""},{""title"":""Collect and track datasets"",""url"":""weave/guides/core-types/datasets""},{""title"":""Set up a self-managed W&B Weave instance"",""url"":""weave/guides/platform/weave-self-managed""},{""title"":""weave_client"",""url"":""weave/reference/python-sdk/trace/weave_client""},{""title"":""申し訳ありませんが、私は提供された文書の翻訳を行うためのテキストが不足しています。何か特定のテキストまたは文書を提供していただければ、それを翻訳いたします。それに基づいて正確な翻訳を提供できますので、どうぞよろしくお願いします。"",""url"":""ja/models/ref/python/public-api/file""},{""title"":""Artifact data privacy and compliance"",""url"":""models/artifacts/data-privacy-and-compliance""},{""title"":""Registry"",""url"":""models/ref/python/public-api/Registry""},{""title"":""Support"",""url"":""models/support""},{""title"":""Feedback Purge"",""url"":""weave/reference/service-api/feedback/feedback-purge""}]"
2025-11-05T23:00:41.824Z,can you stop a run via weave,"**Yes, you can stop a run via Weave.** You can stop it programmatically by pressing **Ctrl+D** in the terminal where the run was initialized. You can also stop it from the W&B App UI by navigating to your project, selecting the run, going to the Overview tab, and clicking the button next to the State field. The run state will change from ""running"" to ""Killed"".

Want to learn more? These pages may help:
```suggestions
(Stop a run)[/models/runs]
(Tracing Quickstart)[/weave/guides/tracking/tracing]
(Configure Weave environment variables)[/weave/guides/core-types/env-vars]
```","[{""title"":""Overview"",""url"":""models/runs""},{""title"":""Multi Agent Structured Output"",""url"":""weave/cookbooks/multi-agent-structured-output""},{""title"":""Online Monitoring"",""url"":""weave/cookbooks/online_monitoring""},{""title"":""Configure Weave environment variables"",""url"":""weave/guides/core-types/env-vars""},{""title"":""Log media"",""url"":""weave/guides/core-types/media""},{""title"":""Google"",""url"":""weave/guides/integrations/google""},{""title"":""Tracing Quickstart"",""url"":""weave/guides/tracking/tracing""},{""title"":""Open Source"",""url"":""weave/open-source""},{""title"":""Track LLM inputs & outputs"",""url"":""weave/quickstart""},{""title"":""Service API overview"",""url"":""weave/reference/service-api""}]"
2025-11-05T23:00:41.824Z,what about figuring out what runs are happening within my project,"To see what runs are happening in your project, you can:

**In the W&B App UI:**
- Navigate to your project's **Workspace** or **Runs** tab to view all active and completed runs
- Filter by run state (running, finished, crashed, killed) using the filter button
- Check the **State** column to see each run's status

**Using the Public API:**
```python
import wandb
api = wandb.Api()
runs = api.runs(""entity/project"")
for run in runs:
    print(f""{run.name}: {run.state}"")
```

Want to learn more? These pages may help:
```suggestions
(Filter and search runs)[/models/runs/filter-runs]
(View logged runs)[/models/runs]
(Import and export data)[/models/track/public-api-guide]
```","[{""title"":""Run"",""url"":""ja/models/ref/python/public-api/run""},{""title"":""run"",""url"":""ja/models/ref/python/public-api/runs""},{""title"":""Project"",""url"":""ko/models/ref/python/public-api/project""},{""title"":""Run"",""url"":""ko/models/ref/python/public-api/run""},{""title"":""Runs"",""url"":""ko/models/ref/python/public-api/runs""},{""title"":""Run"",""url"":""models/ref/python/public-api/Run""},{""title"":""Overview"",""url"":""models/runs""},{""title"":""Group runs into experiments"",""url"":""models/runs/grouping""},{""title"":""Log summary metrics"",""url"":""models/track/log/log-summary""},{""title"":""Projects"",""url"":""models/track/project-page""},{""title"":""Api\n\nAPI (Application Programming Interface) は、プログラム間でデータや機能をやり取りするためのインターフェースを提供します。W&B API は、ユーザーがwandb を通じて**Projects**、**Entities**、**Runs**などのデータにアクセスし、管理することを可能にします。このAPIにより、**Experiments**の追跡や**Reports**の共有を自動化できます。W&B APIはPythonを含むさまざまなプログラミング言語で利用可能です。これにより、カスタムスクリプトの作成や他のツールとの統合が簡単になります。APIの使用方法に関する詳細な情報は、[API documentation](https://wandb.ai)を参照してください。"",""url"":""ja/models/ref/python/public-api/api""},{""title"":""Api"",""url"":""ko/models/ref/python/public-api/api""},{""title"":""Runs"",""url"":""models/ref/python/public-api/runs""},{""title"":""Reports"",""url"":""models/ref/wandb_workspaces/reports""},{""title"":""Filter and search runs"",""url"":""models/runs/filter-runs""},{""title"":""Import and export data"",""url"":""models/track/public-api-guide""},{""title"":""Programmatic Workspaces"",""url"":""models/tutorials/workspaces""},{""title"":""Weave via Service API"",""url"":""weave/cookbooks/weave_via_service_api""}]"
2025-11-05T23:00:41.824Z,what do you mean by entity/project,"**""entity/project""** is the format for specifying your W&B workspace location:

- **entity**: Your username or team name (the owner of the project)
- **project**: The specific project name

For example: `""my-username/my-ml-project""` or `""my-team/production-models""`

You can find your entity at [wandb.ai/home](https://wandb.ai/home) in the Teams field. If you don't specify an entity, W&B uses your default (usually your username).

Want to learn more? These pages may help:
```suggestions
(Initialize a run)[/models/ref/python/init]
(Public API guide)[/models/ref/python/public-api/api]
(Project class reference)[/models/ref/python/public-api/Project]
```","[{""title"":""Delete an artifact"",""url"":""ko/models/artifacts/delete-artifacts""},{""title"":""Link an artifact version to a registry"",""url"":""ko/models/core/registry/link_version""},{""title"":""init"",""url"":""ko/models/ref/python/init""},{""title"":""wandb agent"",""url"":""models/ref/cli/wandb-agent""},{""title"":""Project"",""url"":""models/ref/python/public-api/Project""},{""title"":""Api"",""url"":""models/ref/python/public-api/api""},{""title"":""Projects"",""url"":""models/ref/python/public-api/projects""},{""title"":""Reports"",""url"":""models/ref/python/public-api/reports""},{""title"":""Send OpenTelemetry Traces to Weave"",""url"":""weave/guides/tracking/otel""},{""title"":""init"",""url"":""weave/reference/typescript-sdk/functions/init""}]"
2025-11-05T23:00:41.824Z,how do i list down all runs team wide,"To list all runs team-wide (across all projects in your organization), use the **Public API** with `api.runs()` for each project. There's no single endpoint to get all runs across all teams, but you can iterate through projects:

```python
import wandb

api = wandb.Api()

# Get all projects for your entity/team
projects = api.projects(entity=""<your-team-entity>"")

# Iterate through each project and get runs
for project in projects:
    runs = api.runs(f""{project.entity}/{project.name}"")
    for run in runs:
        print(f""Project: {project.name}, Run: {run.name}, State: {run.state}"")
```

You can also filter runs across projects using MongoDB-style queries (e.g., by state, tags, or config values).

Want to learn more? These pages may help:
```suggestions
(Api.runs() reference)[/models/ref/python/public-api/api]
(Export and query runs)[/models/track/public-api-guide]
(Filter runs)[/models/runs/filter-runs]
```","[{""title"":""Run"",""url"":""ja/models/ref/python/public-api/run""},{""title"":""Dagster"",""url"":""models/integrations/dagster""},{""title"":""Run"",""url"":""models/ref/python/experiments/run""},{""title"":""Api"",""url"":""models/ref/python/public-api/api""},{""title"":""Runs"",""url"":""models/ref/python/public-api/runs""},{""title"":""Link an artifact version to a collection"",""url"":""models/registry/link_version""},{""title"":""Import and export data"",""url"":""models/track/public-api-guide""},{""title"":""Automate user and team management"",""url"":""platform/hosting/iam/automate_iam""},{""title"":""Use service accounts to automate workflows"",""url"":""platform/hosting/iam/service-accounts""},{""title"":""Send OpenTelemetry Traces to Weave"",""url"":""weave/guides/tracking/otel""},{""title"":""Api"",""url"":""ko/models/ref/python/public-api/api""},{""title"":""Runs"",""url"":""ko/models/ref/python/public-api/runs""},{""title"":""Public API overview"",""url"":""models/ref/python/public-api""},{""title"":""Reports"",""url"":""models/ref/wandb_workspaces/reports""},{""title"":""Edit a report"",""url"":""models/reports/edit-a-report""},{""title"":""Programmatic Workspaces"",""url"":""models/tutorials/workspaces""},{""title"":""Weave via Service API"",""url"":""weave/cookbooks/weave_via_service_api""}]"
2025-11-05T23:00:41.824Z,ok how do i list down all projects,"To list all projects for your team/entity, use the **`api.projects()`** method:

```python
import wandb

api = wandb.Api()
projects = api.projects(entity=""<your-team-entity>"")

for project in projects:
    print(f""Project: {project.name}"")
```

This returns an iterable `Projects` object. You can customize the number of projects fetched per page with the `per_page` parameter (default is 200).

Want to learn more? These pages may help:
```suggestions
(Projects API reference)[/models/ref/python/public-api/projects]
(Api.projects() method)[/models/ref/python/public-api/api]
(Public API guide)[/models/track/public-api-guide]
```","[{""title"":""Api\n\nAPI (Application Programming Interface) は、プログラム間でデータや機能をやり取りするためのインターフェースを提供します。W&B API は、ユーザーがwandb を通じて**Projects**、**Entities**、**Runs**などのデータにアクセスし、管理することを可能にします。このAPIにより、**Experiments**の追跡や**Reports**の共有を自動化できます。W&B APIはPythonを含むさまざまなプログラミング言語で利用可能です。これにより、カスタムスクリプトの作成や他のツールとの統合が簡単になります。APIの使用方法に関する詳細な情報は、[API documentation](https://wandb.ai)を参照してください。"",""url"":""ja/models/ref/python/public-api/api""},{""title"":""Project"",""url"":""models/ref/python/public-api/Project""},{""title"":""Api"",""url"":""models/ref/python/public-api/api""},{""title"":""Projects"",""url"":""models/ref/python/public-api/projects""},{""title"":""Reports"",""url"":""models/ref/python/public-api/reports""},{""title"":""Projects"",""url"":""models/track/project-page""},{""title"":""Import and export data"",""url"":""models/track/public-api-guide""},{""title"":""Export data from Dedicated Cloud"",""url"":""platform/hosting/export-data-from-dedicated-cloud""},{""title"":""Online Monitoring"",""url"":""weave/cookbooks/online_monitoring""},{""title"":""Tracing Quickstart"",""url"":""weave/guides/tracking/tracing""}]"
2025-11-05T20:32:38.511Z,wandb.Histogram,"`wandb.Histogram` is a W&B class for logging histograms. It works like numpy's histogram function. You can create it from a sequence (`wandb.Histogram([1, 2, 3])`) or efficiently from a precomputed numpy histogram (`wandb.Histogram(np_histogram=hist)`). It accepts parameters: `sequence` (input data), `np_histogram` (precomputed histogram), and `num_bins` (default 64, max 512). Log it with `run.log({""losses"": wandb.Histogram(losses)})`.

Want to know more? These pages may help:
```suggestions
(Histogram API reference)[/models/ref/python/data-types/histogram]
(Create and track plots from experiments)[/models/track/log/plots]
(Custom charts overview)[/models/app/features/custom-charts]
```","[{""title"":""カスタムチャート"",""url"":""ja/models/app/features/custom-charts""},{""title"":""ヒストグラム"",""url"":""ja/models/ref/python/data-types/histogram""},{""title"":""実験からプロットを作成して追跡する"",""url"":""ja/models/track/log/plots""},{""title"":""Custom charts"",""url"":""ko/models/app/features/custom-charts""},{""title"":""Histogram"",""url"":""ko/models/ref/python/data-types/histogram""},{""title"":""Create and track plots from experiments"",""url"":""ko/models/track/log/plots""},{""title"":""Custom charts overview"",""url"":""models/app/features/custom-charts""},{""title"":""Histogram"",""url"":""models/ref/python/data-types/histogram""},{""title"":""Support"",""url"":""models/support""},{""title"":""Create and track plots from experiments"",""url"":""models/track/log/plots""}]"
2025-11-05T20:31:28.941Z,init,"Hello! I'm here to help you with Weights & Biases documentation. Feel free to ask me any questions about W&B features, APIs, integrations, or how to use the platform. How can I assist you today?",[]
2025-11-05T19:43:25.895Z,"Histogra,","I'd be happy to help you with histograms in Weights & Biases! Could you please provide more details about what you'd like to know? For example:

- How to log histograms?
- How to visualize histogram data?
- Specific histogram features or customization?
- Troubleshooting histogram issues?

Let me know what you need!",[]
2025-11-05T19:21:22.997Z,"if my internet goes down for one minute during a run, will it crash","No, it won't crash. W&B enters a retry loop if internet connection is lost and continues attempting to stream metrics until the network is restored. Your program continues running during this time. If you need to run without internet, set `WANDB_MODE=offline` to store metrics locally, then sync later with `wandb sync`.","[{""title"":""finish"",""url"":""ko/models/ref/python/finish""},{""title"":""Run"",""url"":""ko/models/ref/python/run""},{""title"":""What are runs?"",""url"":""ko/models/runs""},{""title"":""Add wandb to any library"",""url"":""models/integrations/add-wandb-to-any-library""},{""title"":""Run"",""url"":""models/ref/python/experiments/run""},{""title"":""Settings"",""url"":""models/ref/python/experiments/settings""},{""title"":""Support"",""url"":""models/support""},{""title"":""PyTorch"",""url"":""models/tutorials/pytorch""},{""title"":""TensorFlow"",""url"":""models/tutorials/tensorflow""},{""title"":""Configure private connectivity to Dedicated Cloud"",""url"":""platform/hosting/data-security/private-connectivity""}]"
2025-11-05T19:21:22.997Z,how long can the internet be down for and not have it impact the run,"Based on the documentation, W&B doesn't specify an exact maximum duration for network outages. However, the system is designed to handle temporary disconnections gracefully:

W&B automatically enters a retry loop with exponential backoff when the network fails. Your training continues running locally during this time. The SDK stores data locally and will keep retrying to sync once the connection is restored. For extended outages, use `WANDB_MODE=offline` to run completely offline, then sync later with `wandb sync`.

The documentation mentions retries can continue but doesn't specify a hard timeout limit for how long the retry mechanism will persist.","[{""title"":""LaunchAgent"",""url"":""ja/models/ref/python/launch-library/launchagent""},{""title"":""RunQueue"",""url"":""ja/models/ref/python/public-api/runqueue""},{""title"":""RunQueue"",""url"":""ko/models/ref/python/public-api/runqueue""},{""title"":""Example reports"",""url"":""ko/models/reports/reports-gallery""},{""title"":""Support"",""url"":""models/support""},{""title"":""Experiments limits and performance"",""url"":""models/track/limits""},{""title"":""Configure private connectivity to Dedicated Cloud"",""url"":""platform/hosting/data-security/private-connectivity""},{""title"":""Release policies and processes"",""url"":""release-notes/release-policies""},{""title"":""W&B Weave Self-Managed"",""url"":""weave/guides/platform/weave-self-managed""},{""title"":""Limits and expected behaviors"",""url"":""weave/guides/tools/limits""},{""title"":""wandb init"",""url"":""ja/models/ref/cli/wandb-init""},{""title"":""wandb offline"",""url"":""ja/models/ref/cli/wandb-offline""},{""title"":""wandb init"",""url"":""ko/models/ref/cli/wandb-init""},{""title"":""wandb offline"",""url"":""ko/models/ref/cli/wandb-offline""},{""title"":""Add wandb to any library"",""url"":""models/integrations/add-wandb-to-any-library""},{""title"":""wandb init"",""url"":""models/ref/cli/wandb-init""},{""title"":""wandb offline"",""url"":""models/ref/cli/wandb-offline""},{""title"":""wandb restore"",""url"":""models/ref/cli/wandb-restore""},{""title"":""オーディオ"",""url"":""ja/models/ref/python/data-types/audio""},{""title"":""Deploy W&B Platform on AWS"",""url"":""ko/platform/hosting/self-managed/aws-tf""},{""title"":""Smooth line plots"",""url"":""models/app/features/panels/line-plot/smoothing""},{""title"":""System Check"",""url"":""training/api-reference/system-check""},{""title"":""Playground"",""url"":""weave/guides/tools/playground""}]"
2025-11-05T19:21:22.997Z,would an hour crash it?,"The documentation doesn't specify an exact timeout for how long W&B will retry after a network outage. However, based on the retry mechanism described, an hour-long outage shouldn't crash your run. W&B uses exponential backoff and continues retrying to sync data while your training runs locally. For extended outages, it's safer to use `WANDB_MODE=offline` from the start, then sync with `wandb sync` once connectivity returns.","[{""title"":""Artifact"",""url"":""ko/models/ref/python/artifact""},{""title"":""Audio"",""url"":""ko/models/ref/python/data-types/audio""},{""title"":""login"",""url"":""ko/models/ref/python/login""},{""title"":""RunQueue"",""url"":""ko/models/ref/python/public-api/runqueue""},{""title"":""Deploy W&B Platform on AWS"",""url"":""ko/platform/hosting/self-managed/aws-tf""},{""title"":""Artifact"",""url"":""models/ref/python/experiments/artifact""},{""title"":""Api"",""url"":""models/ref/python/public-api/api""},{""title"":""Support"",""url"":""models/support""},{""title"":""Access BYOB using pre-signed URLs"",""url"":""platform/hosting/data-security/presigned-urls""},{""title"":""Limits and expected behaviors"",""url"":""weave/guides/tools/limits""},{""title"":""申し訳ありませんが、私は提供された文書の翻訳を行うためのテキストが不足しています。何か特定のテキストまたは文書を提供していただければ、それを翻訳いたします。それに基づいて正確な翻訳を提供できますので、どうぞよろしくお願いします。"",""url"":""ja/models/ref/python/public-api/file""},{""title"":""RunQueue"",""url"":""ja/models/ref/python/public-api/runqueue""},{""title"":""Add wandb to any library"",""url"":""models/integrations/add-wandb-to-any-library""},{""title"":""wandb offline"",""url"":""models/ref/cli/wandb-offline""},{""title"":""Settings"",""url"":""models/ref/python/experiments/settings""},{""title"":""Experiments limits and performance"",""url"":""models/track/limits""},{""title"":""Configure private connectivity to Dedicated Cloud"",""url"":""platform/hosting/data-security/private-connectivity""},{""title"":""Playground"",""url"":""weave/guides/tools/playground""}]"
2025-11-05T19:19:42.734Z,503,"A **503 error** means the W&B Inference service is experiencing high traffic and is temporarily overloaded. 

**Solution**: Retry your request after a short delay (60-120 seconds). Implement exponential backoff in your code to handle retries automatically. If errors persist for more than 10 minutes, contact support.

See the [API Errors page](/inference/api-reference/errors) for details on handling 503 and other server errors.

```suggestions
(API Errors)[/inference/api-reference/errors]
(Support)[/models/support]
```","[{""title"":""API Errors"",""url"":""inference/api-reference/errors""},{""title"":""プロジェクト"",""url"":""ja/models/ref/python/public-api/project""},{""title"":""run"",""url"":""ja/models/ref/python/run""},{""title"":""Project"",""url"":""ko/models/ref/python/public-api/project""},{""title"":""Console logs"",""url"":""models/app/console-logs""},{""title"":""Support"",""url"":""models/support""},{""title"":""Sweeps troubleshooting"",""url"":""models/sweeps/troubleshoot-sweeps""},{""title"":""Bring your own bucket (BYOB)"",""url"":""platform/hosting/data-security/secure-storage-connector""},{""title"":""Monitor launch queue"",""url"":""platform/launch/launch-queue-observability""},{""title"":""Class: EvaluationLogger"",""url"":""weave/reference/typescript-sdk/classes/EvaluationLogger""}]"
2025-11-05T18:55:30.225Z,what is the service API base url for dedicated cloud customers?,"For **Dedicated Cloud** customers, the service API base URL follows this format:

`https://<instance-name>.wandb.io`

Replace `<instance-name>` with your organization's unique subdomain. For example, if your instance is `acme`, the base URL would be `https://acme.wandb.io`.

For specific services like audit logs, the full endpoint would be `https://<instance-name>.wandb.io/admin/audit_logs`.","[{""title"":""API Overview"",""url"":""inference/api-reference""},{""title"":""ユーザーのアクティビティを監査ログで追跡する"",""url"":""ja/platform/hosting/monitoring-usage/audit-logging""},{""title"":""Manage your organization"",""url"":""ko/platform/hosting/iam/access-management/manage-organization""},{""title"":""Manage users, groups, and roles with SCIM"",""url"":""ko/platform/hosting/iam/scim""},{""title"":""Track user activity with audit logs"",""url"":""ko/platform/hosting/monitoring-usage/audit-logging""},{""title"":""Configure IP allowlisting for Dedicated Cloud"",""url"":""platform/hosting/data-security/ip-allowlisting""},{""title"":""Bring your own bucket (BYOB)"",""url"":""platform/hosting/data-security/secure-storage-connector""},{""title"":""Track user activity with audit logs"",""url"":""platform/hosting/monitoring-usage/audit-logging""},{""title"":""Supported W&B Server releases"",""url"":""release-notes/server-releases""},{""title"":""Send OpenTelemetry Traces"",""url"":""weave/guides/tracking/otel""},{""title"":""Export data from Dedicated Cloud"",""url"":""platform/hosting/export-data-from-dedicated-cloud""},{""title"":""API Overview"",""url"":""training/api-reference""}]"
2025-11-05T18:41:11.320Z,Settings,"I found information about settings in W&B. Could you be more specific about what settings you're looking for? Here are the main areas:

**SDK Settings**: The `wandb.Settings` class manages configuration for the W&B SDK, including public settings (core options), internal settings (prefixed with 'x_'), and computed settings (read-only).

**Team Settings**: Configure team members, alerts, privacy, webhooks, and storage.

**System Settings**: For W&B Server admins to configure instance-level settings via UI or environment variables.

**Privacy Settings**: Control team visibility, project privacy, and sharing permissions.

**Workspace Settings**: Configure run colors, panels, and visualization options.

What specific settings would you like to configure?

```suggestions
(Settings API Reference)[/models/ref/python/experiments/settings]
(Team Settings)[/platform/app/settings-page/teams]
(Configure Environment Variables)[/platform/hosting/env-vars]
```","[{""title"":""Query panels overview"",""url"":""models/app/features/panels/query-panels""},{""title"":""Settings"",""url"":""models/ref/python/experiments/settings""},{""title"":""Semantic run plot legends"",""url"":""models/runs/color-code-runs""},{""title"":""Configure experiments"",""url"":""models/track/config""},{""title"":""Team settings"",""url"":""platform/app/settings-page/teams""},{""title"":""Configure environment variables"",""url"":""platform/hosting/env-vars""},{""title"":""Configure SSO with LDAP"",""url"":""platform/hosting/iam/ldap""},{""title"":""Run W&B Server on Kubernetes"",""url"":""platform/hosting/operator""},{""title"":""Configure privacy settings"",""url"":""platform/hosting/privacy-settings""},{""title"":""Class: WeaveClient"",""url"":""weave/reference/typescript-sdk/classes/WeaveClient""}]"
2025-11-05T18:33:28.959Z,print summary,"I need more context to help you. Are you asking about:
- How to print a summary of your W&B runs or experiments?
- How to generate a summary report?
- Something else related to summaries in Weights & Biases?

Please clarify what you'd like to print a summary of, and I'll search the documentation for the relevant information.",[]
2025-11-05T18:11:42.458Z,summary,"I'd be happy to help you! Could you please clarify what you'd like a summary of? Are you looking for:
- A summary of W&B (Weights & Biases) features?
- A summary of a specific documentation page?
- A summary of something else related to W&B?

Let me know what you're interested in, and I'll search the documentation to help you!",[]
2025-11-05T18:03:51.035Z,silenty,"I'd be happy to help! Could you provide more details about what you're looking for? Are you asking about:
- A specific feature or function in Weights & Biases?
- Silent mode or quiet logging?
- Suppressing output or warnings?
- Something else?

Please clarify so I can search the documentation for the right information.",[]
2025-11-05T18:03:51.035Z,silent,"I'd be happy to help! Could you please provide more details about what you're looking for regarding ""silent"" or ""silently""? Are you asking about:

- Silent mode for logging or output?
- Suppressing warnings or messages?
- Quiet execution of W&B runs?
- Something else?

More context will help me find the right information for you.",[]
